--------- beginning of crash
06-11 21:56:53.687 F/linker  (29981): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-11 21:57:23.732 F/linker  (30310): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-11 21:57:24.438 I/AppsFilter(  633): interaction: PackageSetting{d0429bc io.appium.uiautomator2.server.test/10095} -> PackageSetting{860805a in.startv.hotstar/10072} BLOCKED
06-11 21:57:24.438 I/AppsFilter(  633): interaction: PackageSetting{ca44c9a com.omni.simplesetup/10026} -> PackageSetting{860805a in.startv.hotstar/10072} BLOCKED
06-11 21:57:24.438 I/AppsFilter(  633): interaction: PackageSetting{a67b9cb io.appium.settings/10094} -> PackageSetting{860805a in.startv.hotstar/10072} BLOCKED
06-11 21:57:24.442 V/DigitalSignage(  633): Package Name: null
06-11 21:57:24.443 V/DigitalSignage(  633): Left: 0
06-11 21:57:24.443 V/DigitalSignage(  633): Right: 0
06-11 21:57:24.443 V/DigitalSignage(  633): Top: 0
06-11 21:57:24.443 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:24.443 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:24.447 I/RoleManagerService(  633): Granting default roles...
06-11 21:57:24.449 V/DigitalSignage(  633): Package Name: null
06-11 21:57:24.449 V/DigitalSignage(  633): Left: 0
06-11 21:57:24.449 V/DigitalSignage(  633): Right: 0
06-11 21:57:24.449 V/DigitalSignage(  633): Top: 0
06-11 21:57:24.449 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:24.451 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:24.451 V/DigitalSignage(  633): Package Name: null
06-11 21:57:24.451 V/DigitalSignage(  633): Left: 0
06-11 21:57:24.451 V/DigitalSignage(  633): Right: 0
06-11 21:57:24.451 V/DigitalSignage(  633): Top: 0
06-11 21:57:24.451 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:24.451 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:24.490 V/DigitalSignage(  633): Package Name: null
06-11 21:57:24.490 V/DigitalSignage(  633): Left: 0
06-11 21:57:24.490 V/DigitalSignage(  633): Right: 0
06-11 21:57:24.490 V/DigitalSignage(  633): Top: 0
06-11 21:57:24.490 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:24.490 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:24.490 V/DigitalSignage(  633): Package Name: null
06-11 21:57:24.491 V/DigitalSignage(  633): Left: 0
06-11 21:57:24.491 V/DigitalSignage(  633): Right: 0
06-11 21:57:24.491 V/DigitalSignage(  633): Top: 0
06-11 21:57:24.491 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:24.491 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:24.530 V/DigitalSignage(  633): Package Name: null
06-11 21:57:24.530 V/DigitalSignage(  633): Left: 0
06-11 21:57:24.530 V/DigitalSignage(  633): Right: 0
06-11 21:57:24.530 V/DigitalSignage(  633): Top: 0
06-11 21:57:24.530 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:24.530 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:24.530 V/DigitalSignage(  633): Package Name: null
06-11 21:57:24.530 V/DigitalSignage(  633): Left: 0
06-11 21:57:24.530 V/DigitalSignage(  633): Right: 0
06-11 21:57:24.530 V/DigitalSignage(  633): Top: 0
06-11 21:57:24.530 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:24.530 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:24.541 V/DigitalSignage(  633): Package Name: null
06-11 21:57:24.541 V/DigitalSignage(  633): Left: 0
06-11 21:57:24.541 V/DigitalSignage(  633): Right: 0
06-11 21:57:24.541 V/DigitalSignage(  633): Top: 0
06-11 21:57:24.541 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:24.541 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:24.541 V/DigitalSignage(  633): Package Name: null
06-11 21:57:24.541 V/DigitalSignage(  633): Left: 0
06-11 21:57:24.541 V/DigitalSignage(  633): Right: 0
06-11 21:57:24.541 V/DigitalSignage(  633): Top: 0
06-11 21:57:24.541 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:24.541 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:24.568 V/DigitalSignage(  633): Package Name: null
06-11 21:57:24.570 V/DigitalSignage(  633): Left: 0
06-11 21:57:24.570 V/DigitalSignage(  633): Right: 0
06-11 21:57:24.570 V/DigitalSignage(  633): Top: 0
06-11 21:57:24.570 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:24.571 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:24.571 V/DigitalSignage(  633): Package Name: null
06-11 21:57:24.571 V/DigitalSignage(  633): Left: 0
06-11 21:57:24.571 V/DigitalSignage(  633): Right: 0
06-11 21:57:24.571 V/DigitalSignage(  633): Top: 0
06-11 21:57:24.572 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:24.572 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:24.575 V/DigitalSignage(  633): Package Name: null
06-11 21:57:24.575 V/DigitalSignage(  633): Left: 0
06-11 21:57:24.575 V/DigitalSignage(  633): Right: 0
06-11 21:57:24.576 V/DigitalSignage(  633): Top: 0
06-11 21:57:24.576 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:24.576 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:24.576 V/DigitalSignage(  633): Package Name: null
06-11 21:57:24.576 V/DigitalSignage(  633): Left: 0
06-11 21:57:24.576 V/DigitalSignage(  633): Right: 0
06-11 21:57:24.576 V/DigitalSignage(  633): Top: 0
06-11 21:57:24.576 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:24.576 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:25.390 W/[ 5076.540751@0]  RTW(    0): Turbo EDCA =0x5ea42b
06-11 21:57:25.804 V/DigitalSignage(  633): Package Name: null
06-11 21:57:25.804 V/DigitalSignage(  633): Left: 0
06-11 21:57:25.804 V/DigitalSignage(  633): Right: 0
06-11 21:57:25.804 V/DigitalSignage(  633): Top: 0
06-11 21:57:25.804 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:25.805 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:25.805 V/DigitalSignage(  633): Package Name: null
06-11 21:57:25.805 V/DigitalSignage(  633): Left: 0
06-11 21:57:25.805 V/DigitalSignage(  633): Right: 0
06-11 21:57:25.805 V/DigitalSignage(  633): Top: 0
06-11 21:57:25.805 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:25.805 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:26.090 V/DigitalSignage(  633): Package Name: null
06-11 21:57:26.090 V/DigitalSignage(  633): Left: 0
06-11 21:57:26.090 V/DigitalSignage(  633): Right: 0
06-11 21:57:26.090 V/DigitalSignage(  633): Top: 0
06-11 21:57:26.090 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:26.091 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:26.091 V/DigitalSignage(  633): Package Name: null
06-11 21:57:26.091 V/DigitalSignage(  633): Left: 0
06-11 21:57:26.091 V/DigitalSignage(  633): Right: 0
06-11 21:57:26.091 V/DigitalSignage(  633): Top: 0
06-11 21:57:26.091 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:26.091 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:26.822 D/AutofillManagerService(  633): onBackKeyPressed()
06-11 21:57:26.832 V/DigitalSignage(  633): Package Name: null
06-11 21:57:26.834 V/DigitalSignage(  633): Left: 0
06-11 21:57:26.834 V/DigitalSignage(  633): Right: 0
06-11 21:57:26.834 V/DigitalSignage(  633): Top: 0
06-11 21:57:26.834 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:26.834 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:26.834 V/DigitalSignage(  633): Package Name: null
06-11 21:57:26.834 V/DigitalSignage(  633): Left: 0
06-11 21:57:26.834 V/DigitalSignage(  633): Right: 0
06-11 21:57:26.834 V/DigitalSignage(  633): Top: 0
06-11 21:57:26.834 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:26.835 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:26.855 V/DigitalSignage(  633): Package Name: null
06-11 21:57:26.855 V/DigitalSignage(  633): Left: 0
06-11 21:57:26.855 V/DigitalSignage(  633): Right: 0
06-11 21:57:26.855 V/DigitalSignage(  633): Top: 0
06-11 21:57:26.855 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:26.856 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:26.856 V/DigitalSignage(  633): Package Name: null
06-11 21:57:26.856 V/DigitalSignage(  633): Left: 0
06-11 21:57:26.856 V/DigitalSignage(  633): Right: 0
06-11 21:57:26.856 V/DigitalSignage(  633): Top: 0
06-11 21:57:26.856 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:26.856 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:26.858 V/DigitalSignage(  633): Package Name: null
06-11 21:57:26.859 V/DigitalSignage(  633): Left: 0
06-11 21:57:26.859 V/DigitalSignage(  633): Right: 0
06-11 21:57:26.859 V/DigitalSignage(  633): Top: 0
06-11 21:57:26.859 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:26.859 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:26.859 V/DigitalSignage(  633): Package Name: null
06-11 21:57:26.859 V/DigitalSignage(  633): Left: 0
06-11 21:57:26.859 V/DigitalSignage(  633): Right: 0
06-11 21:57:26.859 V/DigitalSignage(  633): Top: 0
06-11 21:57:26.859 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:26.859 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:27.059 V/DigitalSignage(  633): Package Name: null
06-11 21:57:27.059 V/DigitalSignage(  633): Left: 0
06-11 21:57:27.059 V/DigitalSignage(  633): Right: 0
06-11 21:57:27.059 V/DigitalSignage(  633): Top: 0
06-11 21:57:27.059 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:27.060 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:27.966 W/[ 5079.118469@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 1890
06-11 21:57:28.714 F/linker  (30374): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-11 21:57:33.074 W/[ 5084.226633@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2546
06-11 21:57:33.719 F/linker  (30428): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-11 21:57:38.198 W/[ 5089.348840@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 3510
06-11 21:57:38.351 V/DigitalSignage(  633): Package Name: null
06-11 21:57:38.351 V/DigitalSignage(  633): Left: 0
06-11 21:57:38.351 V/DigitalSignage(  633): Right: 0
06-11 21:57:38.351 V/DigitalSignage(  633): Top: 0
06-11 21:57:38.351 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:38.351 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:38.623 V/DigitalSignage(  633): Package Name: null
06-11 21:57:38.623 V/DigitalSignage(  633): Left: 0
06-11 21:57:38.623 V/DigitalSignage(  633): Right: 0
06-11 21:57:38.623 V/DigitalSignage(  633): Top: 0
06-11 21:57:38.623 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:38.624 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:38.728 F/linker  (30502): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-11 21:57:40.109 V/DigitalSignage(  633): Package Name: null
06-11 21:57:40.109 V/DigitalSignage(  633): Left: 0
06-11 21:57:40.109 V/DigitalSignage(  633): Right: 0
06-11 21:57:40.109 V/DigitalSignage(  633): Top: 0
06-11 21:57:40.109 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:40.109 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:40.133 D/ConnectivityService(  633): requestNetwork for uid/pid:10072/30015 NetworkRequest [ TRACK_DEFAULT id=60, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED Uid: 10072 AdministratorUids: [] RequestorUid: 10072 RequestorPackageName: in.startv.hotstar] ]
06-11 21:57:40.136 D/ConnectivityService(  633): NetReassign [60 : null → 100]
06-11 21:57:40.955 V/DigitalSignage(  633): Package Name: null
06-11 21:57:40.955 V/DigitalSignage(  633): Left: 0
06-11 21:57:40.955 V/DigitalSignage(  633): Right: 0
06-11 21:57:40.955 V/DigitalSignage(  633): Top: 0
06-11 21:57:40.955 V/DigitalSignage(  633): Bottom: 0
06-11 21:57:40.955 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 21:57:41.422 W/[ 5092.572675@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 74
06-11 21:57:41.719 I/[ 5092.870235@2]  resman(    0): 73 appname:OMX-53, type=0
06-11 21:57:41.790 I/[ 5092.943968@3]  resman(    0): 73 acquire [decoder], preempt yes
06-11 21:57:41.790 I/[ 5092.943980@3]  resman(    0): 73 acquire [decoder] success
06-11 21:57:41.790 I/[ 5092.944009@3]  resman(    0): 73 acquire [codec_mm], preempt yes
06-11 21:57:41.790 I/[ 5092.944018@3]  resman(    0): 73 score 60 secure no
06-11 21:57:41.790 I/[ 5092.944024@3]  resman(    0): 73 acquire [codec_mm] success
06-11 21:57:41.823 I/[ 5092.974131@3]  [amlv4l](    0): [63]: DW:10, TW:0, Margin:5
06-11 21:57:41.823 D/[ 5092.974415@3]  [amlcom](    0): vdec_create instance 0000000023751613, total 1, PM: power-domain
06-11 21:57:41.823 D/[ 5092.976311@3]  [media_clock](    0): vdec mux clock is 799999988 Hz
06-11 21:57:41.823 I/[ 5092.976502@3]  [amlcom](    0): vdec_init, dev_name:ammvdec_h264_v4l, vdec_type=VDEC_TYPE_FRAME_BLOCK, format: 2, total: 1
06-11 21:57:41.826 D/[ 5092.980360@3]  [h264](    0): 0: pdata->config=parm_v4l_codec_enable:1;mh264_double_write_mode:16;parm_v4l_buffer_margin:5;parm_v4l_canvas_mem_mode:0;parm_v4l_canvas_mem_endian:0;parm_v4l_low_latency_mode:0;parm_v4l_metadata_config_flag:49154;parm_v4l_duration:3840;
06-11 21:57:41.827 D/[ 5092.980404@3]  [h264](    0): ammvdec_h264_mmu_init tvp = 0x0
06-11 21:57:41.831 D/[ 5092.984088@3]  [media_clock](    0): vdec mux clock is 799999988 Hz
06-11 21:57:41.838 D/[ 5092.991399@3]  [h264](    0): vh264_init, phy_addr=56e29000 vaddr=00000000bde7519e
06-11 21:57:41.944 D/[ 5093.095834@1]  [h264](    0): 0: vmh264_get_ps_info mmu_enable 0 double_write_mode 0x10
06-11 21:57:41.944 I/[ 5093.095863@1]  [amlv4l](    0): [63]: Parse from ucode, visible(1920 x 1080), coded(1920 x 1088), scan:P, bitdepth(0), dw(10)
06-11 21:57:41.944 I/[ 5093.095905@3]  [amlv4l](    0): [63]: Picture buffer count: dec:5, vpp:0, ge2d:0, margin:5, total:10
06-11 21:57:41.944 D/[ 5093.095915@3]  [amlv4l](    0): [63]: Post event: res chg
06-11 21:57:41.951 I/[ 5093.102148@3]  dim(    0): reg:use[1]ms
06-11 21:57:41.951 I/[ 5093.102162@3]  dim(    0): create:ch[2],tmode[3]
06-11 21:57:41.951 I/[ 5093.102166@3]  dim(    0): out:0x80000000
06-11 21:57:41.951 D/[ 5093.103529@1]  [h264](    0): 0: restriction_flag=0, max_dec_frame_buffering=4, dec_dpb_size=5 num_reorder_frames 2 used_reorder_dpb_size_margin 5
06-11 21:57:41.972 D/[ 5093.125071@0]  [h264](    0): 0: decoder duration change old: 0 new: 3840
06-11 21:57:41.972 I/[ 5093.125216@3]  dim(    0): value reg:ch[2]:fix_buf:0;ponly <0,0>
06-11 21:57:41.972 I/[ 5093.125235@3]  dim(    0): di_cnt_i_buf1:tvp:0
06-11 21:57:41.972 I/[ 5093.125245@3]  dim(    0): buf large::0x4fb000, 0x5a1000
06-11 21:57:41.972 I/[ 5093.125281@3]  vpu(    0): vpu: vpu_dev_clk_gate_on: unsupport vpu mod: 72
06-11 21:57:41.972 I/[ 5093.126192@3]  dim(    0): ch[2]:reg:mem cfg[0][0][0]
06-11 21:57:42.023 I/[ 5093.175386@0]  VID(    0): VD1 off
06-11 21:57:42.023 I/[ 5093.175642@0]  vc(    0): [0]vc: set enable index=0, val=1
06-11 21:57:42.023 I/        (    0): [ 5093.175665@0]  dev->index =0, val=2
06-11 21:57:42.023 I/[ 5093.175669@0]  VID(    0): VD1 off
06-11 21:57:42.023 I/[ 5093.175675@0]  VID(    0): VD1 set global output as 1
06-11 21:57:42.023 I/[ 5093.175703@0]  VID(    0): store VD0 path_id changed -1->2
06-11 21:57:42.023 I/[ 5093.175726@0]  vc(    0): [0]sideband_type =-1
06-11 21:57:43.103 W/[ 5094.254320@0]  audit(    0): audit_lost=5502 audit_rate_limit=5 audit_backlog_limit=64
06-11 21:57:43.103 E/[ 5094.254333@0]  audit(    0): rate limit exceeded
06-11 21:57:43.342 W/[ 5094.494699@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 1437
06-11 21:57:43.534 W/[ 5094.684782@0]  RTW(    0): Turbo EDCA =0xa42b
06-11 21:57:43.733 F/linker  (30639): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-11 21:57:47.905 W/[ 5099.055433@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 1151
06-11 21:57:48.740 F/linker  (30665): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-11 21:57:53.118 W/[ 5104.271891@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 3825
06-11 21:57:53.745 F/linker  (30680): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-11 21:57:58.690 W/[ 5109.841889@2]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2116
06-11 21:57:58.749 F/linker  (30695): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-11 21:58:01.678 W/[ 5112.828765@2]  RTW(    0): Turbo EDCA =0x5ea42b
06-11 21:58:02.154 I/[ 5113.305091@3]  dim(    0): ch[2] in eos p-other
06-11 21:58:02.154 D/[ 5113.305224@3]  [amlv4l](    0): [63]: Post event: eos
06-11 21:58:02.154 I/[ 5113.306678@1]  [amlv4l](    0): [63]: reset mode: 1, es frames buffering: 0
06-11 21:58:02.158 I/[ 5113.312448@1]  [amlv4l](    0): [63]: reset mode: 1, es frames buffering: 0
06-11 21:58:02.182 I/[ 5113.332593@2]  dim(    0): unreg:2keep[0], msk:[0x0,0x0]
06-11 21:58:02.190 I/[ 5113.342677@2]  vpu(    0): vpu: vpu_dev_clk_gate_off: unsupport vpu mod: 72
06-11 21:58:02.191 I/[ 5113.344674@3]  dim(    0): unreg:use[26]ms
06-11 21:58:02.191 I/[ 5113.344685@3]  dim(    0): di_destroy_instance:ch[2]:end
06-11 21:58:02.194 I/[ 5113.345297@2]  dim(    0): reg:use[1]ms
06-11 21:58:02.194 I/[ 5113.345310@2]  dim(    0): create:ch[2],tmode[3]
06-11 21:58:02.194 I/[ 5113.345314@2]  dim(    0): out:0x80000000
06-11 21:58:02.494 I/[ 5113.647559@1]  [amlv4l](    0): [63]: reset mode: 1, es frames buffering: 0
06-11 21:58:02.502 I/[ 5113.654164@2]  [amlv4l](    0): [63]: reset mode: 1, es frames buffering: 0
06-11 21:58:02.518 I/[ 5113.670830@0]  [amlv4l](    0): [63]: reset mode: 1, es frames buffering: 0
06-11 21:58:02.526 D/[ 5113.677558@0]  [amlcom](    0): vdec_release instance 0000000023751613, total 1
06-11 21:58:02.526 D/[ 5113.678057@0]  [media_clock](    0): the clk_vdec_mux    clock off, ref cnt: 0
06-11 21:58:02.527 I/[ 5113.679023@0]  dim(    0): unreg:use[1]ms
06-11 21:58:02.527 I/[ 5113.679034@0]  dim(    0): di_destroy_instance:ch[2]:end
06-11 21:58:02.527 I/[ 5113.679862@3]  resman(    0): 73 release [decoder]
