--------- beginning of crash
06-12 10:55:22.974 F/linker  (18505): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 10:55:52.474 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:52.478 V/DigitalSignage(  628): Package Name: null
06-12 10:55:52.478 V/DigitalSignage(  628): Left: 0
06-12 10:55:52.478 V/DigitalSignage(  628): Right: 0
06-12 10:55:52.478 V/DigitalSignage(  628): Top: 0
06-12 10:55:52.478 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:52.479 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:52.479 V/DigitalSignage(  628): Package Name: null
06-12 10:55:52.479 V/DigitalSignage(  628): Left: 0
06-12 10:55:52.479 V/DigitalSignage(  628): Right: 0
06-12 10:55:52.479 V/DigitalSignage(  628): Top: 0
06-12 10:55:52.479 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:52.479 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:52.486 V/DigitalSignage(  628): Package Name: null
06-12 10:55:52.486 V/DigitalSignage(  628): Left: 0
06-12 10:55:52.486 V/DigitalSignage(  628): Right: 0
06-12 10:55:52.486 V/DigitalSignage(  628): Top: 0
06-12 10:55:52.486 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:52.486 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:52.487 V/DigitalSignage(  628): Package Name: null
06-12 10:55:52.487 V/DigitalSignage(  628): Left: 0
06-12 10:55:52.487 V/DigitalSignage(  628): Right: 0
06-12 10:55:52.487 V/DigitalSignage(  628): Top: 0
06-12 10:55:52.487 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:52.487 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:53.000 F/linker  (18847): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 10:55:53.450 W/[ 3143.036826@0]  RTW(    0): Turbo EDCA =0xa42b
06-12 10:55:53.660 V/DigitalSignage(  628): Package Name: null
06-12 10:55:53.660 V/DigitalSignage(  628): Left: 0
06-12 10:55:53.660 V/DigitalSignage(  628): Right: 0
06-12 10:55:53.660 V/DigitalSignage(  628): Top: 0
06-12 10:55:53.660 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:53.660 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:53.660 V/DigitalSignage(  628): Package Name: null
06-12 10:55:53.660 V/DigitalSignage(  628): Left: 0
06-12 10:55:53.660 V/DigitalSignage(  628): Right: 0
06-12 10:55:53.660 V/DigitalSignage(  628): Top: 0
06-12 10:55:53.661 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:53.661 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:54.000 V/DigitalSignage(  628): Package Name: null
06-12 10:55:54.001 V/DigitalSignage(  628): Left: 0
06-12 10:55:54.001 V/DigitalSignage(  628): Right: 0
06-12 10:55:54.001 V/DigitalSignage(  628): Top: 0
06-12 10:55:54.001 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:54.001 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:54.001 V/DigitalSignage(  628): Package Name: null
06-12 10:55:54.001 V/DigitalSignage(  628): Left: 0
06-12 10:55:54.001 V/DigitalSignage(  628): Right: 0
06-12 10:55:54.001 V/DigitalSignage(  628): Top: 0
06-12 10:55:54.001 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:54.001 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:54.744 D/AutofillManagerService(  628): onBackKeyPressed()
06-12 10:55:54.756 V/DigitalSignage(  628): Package Name: null
06-12 10:55:54.756 V/DigitalSignage(  628): Left: 0
06-12 10:55:54.756 V/DigitalSignage(  628): Right: 0
06-12 10:55:54.756 V/DigitalSignage(  628): Top: 0
06-12 10:55:54.756 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:54.757 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:54.758 V/DigitalSignage(  628): Package Name: null
06-12 10:55:54.758 V/DigitalSignage(  628): Left: 0
06-12 10:55:54.758 V/DigitalSignage(  628): Right: 0
06-12 10:55:54.758 V/DigitalSignage(  628): Top: 0
06-12 10:55:54.758 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:54.759 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:54.762 V/DigitalSignage(  628): Package Name: null
06-12 10:55:54.762 V/DigitalSignage(  628): Left: 0
06-12 10:55:54.762 V/DigitalSignage(  628): Right: 0
06-12 10:55:54.762 V/DigitalSignage(  628): Top: 0
06-12 10:55:54.762 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:54.763 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:54.763 V/DigitalSignage(  628): Package Name: null
06-12 10:55:54.763 V/DigitalSignage(  628): Left: 0
06-12 10:55:54.763 V/DigitalSignage(  628): Right: 0
06-12 10:55:54.763 V/DigitalSignage(  628): Top: 0
06-12 10:55:54.763 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:54.763 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:54.768 V/DigitalSignage(  628): Package Name: null
06-12 10:55:54.768 V/DigitalSignage(  628): Left: 0
06-12 10:55:54.768 V/DigitalSignage(  628): Right: 0
06-12 10:55:54.768 V/DigitalSignage(  628): Top: 0
06-12 10:55:54.768 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:54.771 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:54.772 V/DigitalSignage(  628): Package Name: null
06-12 10:55:54.772 V/DigitalSignage(  628): Left: 0
06-12 10:55:54.772 V/DigitalSignage(  628): Right: 0
06-12 10:55:54.772 V/DigitalSignage(  628): Top: 0
06-12 10:55:54.772 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:54.772 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:54.991 V/DigitalSignage(  628): Package Name: null
06-12 10:55:54.991 V/DigitalSignage(  628): Left: 0
06-12 10:55:54.991 V/DigitalSignage(  628): Right: 0
06-12 10:55:54.991 V/DigitalSignage(  628): Top: 0
06-12 10:55:54.991 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:54.991 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:55.185 W/[ 3144.775705@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2092
06-12 10:55:56.969 V/DigitalSignage(  628): Package Name: null
06-12 10:55:56.969 V/DigitalSignage(  628): Left: 0
06-12 10:55:56.969 V/DigitalSignage(  628): Right: 0
06-12 10:55:56.969 V/DigitalSignage(  628): Top: 0
06-12 10:55:56.969 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:56.970 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.060 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.060 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.060 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.060 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.060 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.060 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.099 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.099 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.099 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.099 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.099 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.099 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.099 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.099 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.099 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.099 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.099 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.099 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.114 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.114 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.114 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.114 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.114 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.114 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.115 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.115 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.115 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.115 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.115 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.115 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.280 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.280 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.280 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.280 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.280 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.281 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.281 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.281 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.281 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.281 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.281 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.281 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.482 W/[ 3147.069557@1]  RTW(    0): Turbo EDCA =0x5ea42b
06-12 10:55:57.466 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.466 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.466 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.466 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.466 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.466 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.490 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.490 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.490 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.490 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.490 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.491 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.495 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.495 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.495 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.495 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.495 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.496 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.620 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.620 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.620 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.620 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.620 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.620 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.631 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.632 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.632 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.632 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.632 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.636 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.636 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.636 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.636 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.636 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.636 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.636 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.650 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.650 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.650 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.650 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.650 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.651 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.651 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.651 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.651 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.651 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.651 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.651 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.663 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.663 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.663 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.663 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.663 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.664 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.664 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.664 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.664 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.664 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.664 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.664 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.680 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.680 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.680 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.680 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.680 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.680 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.680 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.680 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.680 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.680 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.680 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.681 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.725 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.725 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.725 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.725 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.725 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.725 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.725 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.725 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.725 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.725 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.725 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.726 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.730 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.730 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.730 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.730 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.730 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.731 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.731 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.731 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.731 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.731 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.731 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.731 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.736 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.736 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.736 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.736 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.736 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.736 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.736 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.737 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.737 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.737 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.737 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.737 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:57.944 V/DigitalSignage(  628): Package Name: null
06-12 10:55:57.944 V/DigitalSignage(  628): Left: 0
06-12 10:55:57.944 V/DigitalSignage(  628): Right: 0
06-12 10:55:57.944 V/DigitalSignage(  628): Top: 0
06-12 10:55:57.944 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:57.945 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:58.003 F/linker  (18896): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 10:55:59.669 W/[ 3149.257670@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2968
06-12 10:55:59.903 V/DigitalSignage(  628): Package Name: null
06-12 10:55:59.903 V/DigitalSignage(  628): Left: 0
06-12 10:55:59.903 V/DigitalSignage(  628): Right: 0
06-12 10:55:59.903 V/DigitalSignage(  628): Top: 0
06-12 10:55:59.903 V/DigitalSignage(  628): Bottom: 0
06-12 10:55:59.903 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:55:59.948 D/ConnectivityService(  628): requestNetwork for uid/pid:10072/18551 NetworkRequest [ TRACK_DEFAULT id=42, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED Uid: 10072 AdministratorUids: [] RequestorUid: 10072 RequestorPackageName: in.startv.hotstar] ]
06-12 10:55:59.949 D/ConnectivityService(  628): NetReassign [42 : null → 100]
06-12 10:56:00.795 V/DigitalSignage(  628): Package Name: null
06-12 10:56:00.795 V/DigitalSignage(  628): Left: 0
06-12 10:56:00.795 V/DigitalSignage(  628): Right: 0
06-12 10:56:00.796 V/DigitalSignage(  628): Top: 0
06-12 10:56:00.796 V/DigitalSignage(  628): Bottom: 0
06-12 10:56:00.796 D/DigitalSignage(  628): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 10:56:01.741 W/[ 3151.328888@2]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 3816
06-12 10:56:01.822 I/[ 3151.411452@2]  resman(    0): 78 appname:OMX-62, type=0
06-12 10:56:01.893 I/[ 3151.484336@1]  resman(    0): 78 acquire [decoder], preempt yes
06-12 10:56:01.910 I/[ 3151.484348@1]  resman(    0): 78 acquire [decoder] success
