--------- beginning of crash
06-12 16:55:37.164 F/linker  (13997): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 16:58:10.375 W/[ 7765.729710@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 1318
06-12 16:58:12.319 F/linker  (14826): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 16:58:14.627 W/[ 7769.981067@0]  RTW(    0): Turbo EDCA =0xa42b
06-12 16:58:15.503 W/[ 7770.859445@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 1689
06-12 16:58:16.644 W/[ 7771.997298@1]  RTW(    0): Turbo EDCA =0x5ea42b
06-12 16:58:17.323 F/linker  (14841): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 16:58:17.968 I/        (    0): [ 7773.322473@2]  EXT4-fs (mmcblk0p17): re-mounted. Opts: (null)
06-12 16:58:18.427 I/[ 7773.783723@2]  binder(    0): undelivered TRANSACTION_COMPLETE
06-12 16:58:18.428 I/[ 7773.783737@2]  binder(    0): undelivered transaction 4033418, process died.
06-12 16:58:20.655 W/[ 7776.009720@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 2613
06-12 16:58:20.675 W/[ 7776.028809@2]  RTW(    0): Turbo EDCA =0xa42b
06-12 16:58:21.595 D/[ 7776.952513@1]  logd(    0): logdr: UID=0 GID=0 PID=14944 b tail=0 logMask=99 pid=0 start=0ns timeout=0ns
06-12 16:58:22.336 F/linker  (14983): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 16:58:22.691 W/[ 7778.044810@0]  RTW(    0): Turbo EDCA =0x5ea42b
--------- beginning of main
06-12 16:58:23.487 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 14.393917 ms
06-12 16:58:23.492 D/ltts_ip_emm(  405): LTTS_IP_DMXStartEMM[381]: parse_emm_cat_status failed
06-12 16:58:23.494 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:58:23.502 D/JioLauncher( 1781): isInternetAvailable-method-response-204
06-12 16:58:23.505 D/JioLauncher( 1781): isMulticastReceiver-Connected-to-5GHz-Wi-Fi-network
06-12 16:58:23.521 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 7.2713339999999995 ms
06-12 16:58:23.527 D/ApplicationLoaders(15007): Returning zygote-cached class loader: /system/framework/android.test.base.jar
06-12 16:58:23.527 D/ApplicationLoaders(15007): Returning zygote-cached class loader: /system/framework/android.test.base.jar
06-12 16:58:23.527 D/rtk_heartbeat(  351): heartbeat_timed_out: heartbeatCmdCount = 7754, expected nextSeqNum = 7754
06-12 16:58:23.528 D/rtk_heartbeat(  351): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 7754,should SeqNum=7754, status = 0
06-12 16:58:23.530 I/tomator2.serve(15007): The ClassLoaderContext is a special shared library.
06-12 16:58:23.535 D/ApplicationLoaders(15007): Returning zygote-cached class loader: /system/framework/android.test.base.jar
06-12 16:58:23.535 D/ApplicationLoaders(15007): Returning zygote-cached class loader: /system/framework/android.test.base.jar
06-12 16:58:23.538 I/tomator2.serve(15007): The ClassLoaderContext is a special shared library.
06-12 16:58:23.550 I/chatty  (15007): uid=10096(io.appium.uiautomator2.server) identical 2 lines
06-12 16:58:23.553 I/tomator2.serve(15007): The ClassLoaderContext is a special shared library.
06-12 16:58:23.556 W/tomator2.serve(15007): ClassLoaderContext classpath size mismatch. expected=0, found=3 (PCL[]{PCL[/system/framework/android.test.base.jar*3223074991]#PCL[/system/framework/android.test.mock.jar*3465107378]{PCL[/system/framework/android.test.base.jar*3223074991]}#PCL[/system/framework/android.test.runner.jar*1831602180]{PCL[/system/framework/android.test.base.jar*3223074991]#PCL[/system/framework/android.test.mock.jar*3465107378]{PCL[/system/framework/android.test.base.jar*3223074991]}}} | PCL[/system/framework/android.test.runner.jar*1831602180:/system/framework/android.test.mock.jar*3465107378:/system/framework/android.test.base.jar*3223074991]{PCL[/system/framework/android.test.base.jar*3223074991]#PCL[/system/framework/android.test.mock.jar*3465107378]{PCL[/system/framework/android.test.base.jar*3223074991]}#PCL[/system/framework/android.test.runner.jar*1831602180]{PCL[/system/framework/android.test.base.jar*3223074991]#PCL[/system/framework/android.test.mock.jar*3465107378]{PCL[/system/framework/android.test.base.jar*3223074991]}}};PCL[/system/framework/android.test.runner.jar*1831602180:/system/framework/android.test.mock.jar*3465107378:/system/framework/android.test.base.jar*3223074991:/data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk*2370577946:/data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk!classes2.dex*3874714895:/data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk!classes3.dex*1176165195:/data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk!classes4.dex*2511881386:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk*4034737733:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes2.dex*2790048942:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes3.dex*1634705335:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes4.dex*45356349:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes5.dex*2419862292:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes6.dex*3944827479:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes7.dex*3145060491:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes8.dex*2034454731:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes9.dex*1613375383:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes10.dex*1483611213:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes11.dex*2888641764:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes12.dex*1711778771:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes13.dex*2108421983:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes14.dex*2618393034:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes15.dex*3152272110:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes16.dex*898502560])
06-12 16:58:23.560 W/tomator2.serve(15007): Found duplicate classes, falling back to extracting from APK : /data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk
06-12 16:58:23.560 W/tomator2.serve(15007): NOTE: This wastes RAM and hurts startup performance.
06-12 16:58:23.560 W/tomator2.serve(15007): Found duplicated class when checking oat files: 'Lcom/squareup/okhttp/Address;' in /data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk and /data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk
06-12 16:58:23.570 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 15.177290999999999 ms
06-12 16:58:23.579 W/tomator2.serve(15007): ClassLoaderContext classpath size mismatch. expected=0, found=7 (PCL[] | PCL[/system/framework/android.test.runner.jar*1831602180:/system/framework/android.test.mock.jar*3465107378:/system/framework/android.test.base.jar*3223074991:/data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk*2370577946:/data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk!classes2.dex*3874714895:/data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk!classes3.dex*1176165195:/data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk!classes4.dex*2511881386]{PCL[/system/framework/android.test.base.jar*3223074991]#PCL[/system/framework/android.test.mock.jar*3465107378]{PCL[/system/framework/android.test.base.jar*3223074991]}#PCL[/system/framework/android.test.runner.jar*1831602180]{PCL[/system/framework/android.test.base.jar*3223074991]#PCL[/system/framework/android.test.mock.jar*3465107378]{PCL[/system/framework/android.test.base.jar*3223074991]}}};PCL[/system/framework/android.test.runner.jar*1831602180:/system/framework/android.test.mock.jar*3465107378:/system/framework/android.test.base.jar*3223074991:/data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk*2370577946:/data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk!classes2.dex*3874714895:/data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk!classes3.dex*1176165195:/data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk!classes4.dex*2511881386:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk*4034737733:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes2.dex*2790048942:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes3.dex*1634705335:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes4.dex*45356349:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes5.dex*2419862292:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes6.dex*3944827479:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes7.dex*3145060491:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes8.dex*2034454731:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes9.dex*1613375383:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes10.dex*1483611213:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes11.dex*2888641764:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes12.dex*1711778771:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes13.dex*2108421983:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes14.dex*2618393034:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes15.dex*3152272110:/data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk!classes16.dex*898502560])
06-12 16:58:23.580 W/tomator2.serve(15007): Found duplicate classes, falling back to extracting from APK : /data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk
06-12 16:58:23.580 W/tomator2.serve(15007): NOTE: This wastes RAM and hurts startup performance.
06-12 16:58:23.580 W/tomator2.serve(15007): Found duplicated class when checking oat files: 'L_COROUTINE/ArtificialStackFrames;' in /data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk and /data/app/~~ERS2Vb0_Lr3atThE734KvA==/io.appium.uiautomator2.server-qXkfZw9LtZYC0ZeR2vvERg==/base.apk
06-12 16:58:23.594 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:58:23.603 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 8.682125 ms
06-12 16:58:23.652 I/ThermalService(  986): CPU temperatures: [69.200005]
06-12 16:58:23.653 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 16.653125 ms
06-12 16:58:23.687 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 10.948417 ms
06-12 16:58:23.695 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:58:23.719 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 3.208917 ms
06-12 16:58:23.771 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 14.192 ms
06-12 16:58:23.778 D/BluetoothAdapter( 2888): isLeEnabled(): ON
06-12 16:58:23.784 D/BluetoothAdapter( 2888): isLeEnabled(): ON
06-12 16:58:23.793 D/BluetoothAdapterService(  773): getAdapterService() - returning com.android.bluetooth.btservice.AdapterService@cf08a1b
06-12 16:58:23.795 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:58:23.806 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 9.489374999999999 ms
06-12 16:58:23.853 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 14.963792 ms
06-12 16:58:23.886 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 7.5167079999999995 ms
06-12 16:58:23.895 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:58:23.913 D/JioStbInactivityTimer(  933): Timer: count 15 warningTimeout:10680 timeout:10800
06-12 16:58:23.914 D/JioStbInactivityTimer(  933): isUserActive: Curr:7762653 Prev:7762653
06-12 16:58:23.921 D/dvb_iptv(  405): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 1
06-12 16:58:23.921 D/stbhwnet(  405): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-12 16:58:23.921 D/stbhwnet(  405): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 16:58:23.921 D/stbhwnet(  405): STB_NWDropMembership[1353]: src url SSM enabled
06-12 16:58:23.922 D/stbhwnet(  405): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-12 16:58:23.922 D/stbhwnet(  405): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-12 16:58:23.922 D/stbhwnet(  405): STB_NWDropMembership[1377]: Adding source multicast group error
06-12 16:58:23.922 D/stbhwnet(  405): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-12 16:58:23.922 D/stbhwnet(  405): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 16:58:23.922 D/stbhwnet(  405): STB_NWDropMembership[1353]: src url SSM enabled
06-12 16:58:23.923 D/stbhwnet(  405): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-12 16:58:23.923 D/stbhwnet(  405): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-12 16:58:23.923 D/stbhwnet(  405): STB_NWDropMembership[1377]: Adding source multicast group error
06-12 16:58:23.923 D/stbhwnet(  405): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-12 16:58:23.923 D/stbhwnet(  405): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 16:58:23.923 D/stbhwnet(  405): STB_NWDropMembership[1353]: src url SSM enabled
06-12 16:58:23.924 D/stbhwnet(  405): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-12 16:58:23.924 D/stbhwnet(  405): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-12 16:58:23.924 D/stbhwnet(  405): STB_NWDropMembership[1377]: Adding source multicast group error
06-12 16:58:23.924 D/stbhwnet(  405): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-12 16:58:23.924 D/stbhwnet(  405): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 16:58:23.924 D/stbhwnet(  405): STB_NWDropMembership[1353]: src url SSM enabled
06-12 16:58:23.925 D/stbhwnet(  405): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-12 16:58:23.925 D/stbhwnet(  405): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-12 16:58:23.925 D/stbhwnet(  405): STB_NWDropMembership[1377]: Adding source multicast group error
06-12 16:58:23.925 E/DvbiInterface(  405): StopStartcurrentemmsession[1192]: sucessfully stop the emm session
06-12 16:58:23.937 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 16.58725 ms
06-12 16:58:23.970 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 8.97775 ms
06-12 16:58:23.988 W/tomator2.serve(15007): Accessing hidden method Landroid/app/Instrumentation;->execStartActivity(Landroid/content/Context;Landroid/os/IBinder;Landroid/os/IBinder;Landroid/app/Activity;Landroid/content/Intent;ILandroid/os/Bundle;)Landroid/app/Instrumentation$ActivityResult; (greylist, linking, allowed)
06-12 16:58:23.989 W/tomator2.serve(15007): Accessing hidden method Landroid/app/Instrumentation;->execStartActivity(Landroid/content/Context;Landroid/os/IBinder;Landroid/os/IBinder;Ljava/lang/String;Landroid/content/Intent;ILandroid/os/Bundle;)Landroid/app/Instrumentation$ActivityResult; (greylist, linking, allowed)
06-12 16:58:23.995 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
06-12 16:58:24.007 D/NetworkSecurityConfig(15007): No Network Security Config specified, using platform default
06-12 16:58:24.010 D/NetworkSecurityConfig(15007): No Network Security Config specified, using platform default
06-12 16:58:24.010 I/AndroidJUnitRunner(15007): newApplication android.app.Application
06-12 16:58:24.019 I/AndroidJUnitRunner(15007): onCreate Bundle[mParcelledData.dataSize=64]
06-12 16:58:24.020 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 17.226416 ms
06-12 16:58:24.024 D/AndroidJUnitRunner(15007): Use the raw file system for managing file I/O.
06-12 16:58:24.053 D/Glide   ( 1781): Finished loading Bitmap from LOCAL for com.bumptech.glide.gifdecoder.StandardGifDecoder@fb55452 with size [314x176] in 9.349375 ms
06-12 16:58:24.055 V/TestEventClient(15007): No service name argument was given (testDiscoveryService, testRunEventService or orchestratorService)
06-12 16:58:24.059 D/AndroidJUnitRunner(15007): onStart is called.
06-12 16:58:24.092 D/TestRequestBuilder(15007): Using class path scanning to discover tests
06-12 16:58:24.094 I/TestRequestBuilder(15007): Scanning classpath to find tests in paths [/data/app/~~vz-LI613mzCW1_tI8sJdSA==/io.appium.uiautomator2.server.test-pndtPeicsSbNz5ltJNtTXA==/base.apk]
06-12 16:58:24.095 D/stbdpc  (  405): STB_DPGetNumPaths[570]: num_paths: 1
